claim_id,claim_date,sale_id,repair_status
CL-42267,02/02/2024,OID-77806,Free Replaced
CL-42268,02/02/2024,OID-92984,Free Replaced
CL-42269,02/02/2024,OID-94828,Free Replaced
CL-42270,02/02/2024,OID-95098,Free Replaced
CL-42271,02/02/2024,OID-87758,Free Replaced
CL-42272,02/02/2024,OID-89190,Free Replaced
CL-42273,02/02/2024,OID-90720,Free Replaced
CL-42274,02/02/2024,OID-93822,Free Replaced
CL-42275,02/02/2024,OID-94745,Free Replaced
CL-42276,02/02/2024,OID-95479,Free Replaced
CL-42277,02/02/2024,OID-97678,Free Replaced
CL-42278,02/02/2024,OID-98640,Free Replaced
CL-42279,02/02/2024,OID-101583,Free Replaced
CL-42280,02/02/2024,OID-101737,Free Replaced
CL-42281,02/02/2024,OID-112452,Free Replaced
CL-42282,02/02/2024,OID-121103,Free Replaced
CL-42283,02/02/2024,OID-121732,Free Replaced
CL-42284,02/02/2024,OID-125316,Free Replaced
CL-42285,02/02/2024,OID-127989,Free Replaced
CL-42286,02/02/2024,OID-128148,Free Replaced
CL-42287,02/02/2024,OID-129998,Free Replaced
CL-42288,02/02/2024,OID-113020,Free Replaced
CL-42289,02/02/2024,OID-113338,Free Replaced
CL-42290,02/02/2024,OID-114283,Free Replaced
CL-42291,02/02/2024,OID-115415,Free Replaced
CL-42292,02/02/2024,OID-116352,Free Replaced
CL-42293,02/02/2024,OID-116669,Free Replaced
CL-42294,02/02/2024,OID-116673,Free Replaced
CL-42295,02/02/2024,OID-121690,Free Replaced
CL-42296,02/02/2024,OID-123351,Free Replaced
CL-42297,02/02/2024,OID-363533,Free Replaced
CL-42298,02/02/2024,OID-363541,Free Replaced
CL-42301,02/02/2024,OID-374881,Free Replaced
CL-42302,02/02/2024,OID-374952,Free Replaced
CL-42304,23/09/2023,OID-387090,Warranty Void
CL-42305,12/11/2023,OID-387478,Warranty Void
CL-42306,17/06/2023,OID-493139,Warranty Void
CL-42307,03/02/2024,OID-60067,Free Replaced
CL-42308,03/02/2024,OID-62402,Free Replaced
CL-42309,03/02/2024,OID-64458,Free Replaced
CL-42310,03/02/2024,OID-66812,Free Replaced
CL-42311,03/02/2024,OID-72338,Free Replaced
CL-42312,03/02/2024,OID-76821,Free Replaced
CL-42313,03/02/2024,OID-60662,Free Replaced
CL-42314,03/02/2024,OID-60829,Free Replaced
CL-42315,03/02/2024,OID-62827,Free Replaced
CL-42316,03/02/2024,OID-63097,Free Replaced
CL-42317,03/02/2024,OID-63551,Free Replaced
CL-42318,03/02/2024,OID-64278,Free Replaced
CL-42319,03/02/2024,OID-65355,Free Replaced
CL-42320,03/02/2024,OID-65507,Free Replaced
CL-42321,03/02/2024,OID-66457,Free Replaced
CL-42322,03/02/2024,OID-67887,Free Replaced
CL-42323,03/02/2024,OID-68052,Free Replaced
CL-42324,03/02/2024,OID-68499,Free Replaced
CL-42325,03/02/2024,OID-69479,Free Replaced
CL-42326,03/02/2024,OID-69949,Free Replaced
CL-42327,03/02/2024,OID-71776,Free Replaced
CL-42328,03/02/2024,OID-74280,Free Replaced
CL-42329,03/02/2024,OID-77198,Free Replaced
CL-42330,03/02/2024,OID-77201,Free Replaced
CL-42331,03/02/2024,OID-100143,Free Replaced
CL-42332,03/02/2024,OID-102378,Free Replaced
CL-42333,03/02/2024,OID-86373,Free Replaced
CL-42334,03/02/2024,OID-87003,Free Replaced
CL-42335,03/02/2024,OID-93499,Free Replaced
CL-42336,03/02/2024,OID-95948,Free Replaced
CL-42337,03/02/2024,OID-100030,Free Replaced
CL-42338,03/02/2024,OID-100043,Free Replaced
CL-42339,03/02/2024,OID-101588,Free Replaced
CL-42340,03/02/2024,OID-117461,Free Replaced
CL-42341,03/02/2024,OID-113681,Free Replaced
CL-42342,03/02/2024,OID-114806,Free Replaced
CL-42343,03/02/2024,OID-115228,Free Replaced
CL-42344,03/02/2024,OID-116062,Free Replaced
CL-42345,03/02/2024,OID-118468,Free Replaced
CL-42346,03/02/2024,OID-118476,Free Replaced
CL-42347,03/02/2024,OID-122432,Free Replaced
CL-42348,03/02/2024,OID-363496,Free Replaced
CL-42349,03/02/2024,OID-363662,Free Replaced
CL-42351,07/11/2023,OID-387503,Warranty Void
CL-42352,30/06/2023,OID-452012,Warranty Void
CL-42353,24/08/2023,OID-493482,Warranty Void
CL-42354,04/02/2024,OID-63997,Free Replaced
CL-42355,04/02/2024,OID-67628,Free Replaced
CL-42356,04/02/2024,OID-68245,Free Replaced
CL-42357,04/02/2024,OID-72796,Free Replaced
CL-42358,04/02/2024,OID-73213,Free Replaced
CL-42359,04/02/2024,OID-77711,Free Replaced
CL-42360,04/02/2024,OID-59690,Free Replaced
CL-42361,04/02/2024,OID-60824,Free Replaced
CL-42362,04/02/2024,OID-60979,Free Replaced
CL-42363,04/02/2024,OID-61131,Free Replaced
CL-42364,04/02/2024,OID-62356,Free Replaced
CL-42365,04/02/2024,OID-63384,Free Replaced
CL-42366,04/02/2024,OID-65811,Free Replaced
CL-42367,04/02/2024,OID-65816,Free Replaced
CL-42368,04/02/2024,OID-67889,Free Replaced
CL-42369,04/02/2024,OID-69786,Free Replaced
CL-42370,04/02/2024,OID-71028,Free Replaced
CL-42371,04/02/2024,OID-71463,Free Replaced
CL-42372,04/02/2024,OID-72561,Free Replaced
CL-42373,04/02/2024,OID-75984,Free Replaced
CL-42374,04/02/2024,OID-76406,Free Replaced
CL-42375,04/02/2024,OID-95369,Free Replaced
CL-42376,04/02/2024,OID-104340,Free Replaced
CL-42377,04/02/2024,OID-104341,Free Replaced
CL-42378,04/02/2024,OID-88237,Free Replaced
CL-42379,04/02/2024,OID-88557,Free Replaced
CL-42380,04/02/2024,OID-88866,Free Replaced
CL-42381,04/02/2024,OID-88867,Free Replaced
CL-42382,04/02/2024,OID-89644,Free Replaced
CL-42383,04/02/2024,OID-89933,Free Replaced
CL-42384,04/02/2024,OID-90707,Free Replaced
CL-42385,04/02/2024,OID-91780,Free Replaced
CL-42386,04/02/2024,OID-94137,Free Replaced
CL-42387,04/02/2024,OID-98191,Free Replaced
CL-42388,04/02/2024,OID-98955,Free Replaced
CL-42389,04/02/2024,OID-99093,Free Replaced
CL-42390,04/02/2024,OID-101115,Free Replaced
CL-42391,04/02/2024,OID-101258,Free Replaced
CL-42392,04/02/2024,OID-102762,Free Replaced
CL-42393,04/02/2024,OID-120438,Free Replaced
CL-42394,04/02/2024,OID-121276,Free Replaced
CL-42395,04/02/2024,OID-125759,Free Replaced
CL-42396,04/02/2024,OID-131358,Free Replaced
CL-42397,04/02/2024,OID-116191,Free Replaced
CL-42398,04/02/2024,OID-116672,Free Replaced
CL-42399,04/02/2024,OID-118337,Free Replaced
CL-42400,04/02/2024,OID-118482,Free Replaced
CL-42401,04/02/2024,OID-118929,Free Replaced
CL-42402,04/02/2024,OID-121032,Free Replaced
CL-42403,04/02/2024,OID-121689,Free Replaced
CL-42404,04/02/2024,OID-123668,Free Replaced
CL-42405,04/02/2024,OID-124942,Free Replaced
CL-42406,04/02/2024,OID-363451,Free Replaced
CL-42407,04/02/2024,OID-363550,Free Replaced
CL-42408,04/02/2024,OID-363625,Free Replaced
CL-42409,04/02/2024,OID-363660,Free Replaced
CL-42411,04/02/2024,OID-374931,Free Replaced
CL-42412,04/02/2024,OID-386303,Free Replaced
CL-42413,04/02/2024,OID-386530,Free Replaced
CL-42415,10/10/2023,OID-387045,Warranty Void
CL-42416,12/11/2023,OID-387204,Warranty Void
CL-42417,21/08/2023,OID-387519,Warranty Void
CL-42418,07/10/2023,OID-514938,Warranty Void
CL-42419,05/02/2024,OID-61367,Free Replaced
CL-42420,05/02/2024,OID-68406,Free Replaced
CL-42421,05/02/2024,OID-76062,Free Replaced
CL-42422,05/02/2024,OID-78308,Free Replaced
CL-42423,05/02/2024,OID-60827,Free Replaced
CL-42424,05/02/2024,OID-61893,Free Replaced
CL-42425,05/02/2024,OID-61903,Free Replaced
CL-42426,05/02/2024,OID-61906,Free Replaced
CL-42427,05/02/2024,OID-62822,Free Replaced
CL-42428,05/02/2024,OID-63553,Free Replaced
CL-42429,05/02/2024,OID-64572,Free Replaced
CL-42430,05/02/2024,OID-66922,Free Replaced
CL-42431,05/02/2024,OID-67236,Free Replaced
CL-42432,05/02/2024,OID-67888,Free Replaced
CL-42433,05/02/2024,OID-69186,Free Replaced
CL-42434,05/02/2024,OID-69787,Free Replaced
CL-42435,05/02/2024,OID-71173,Free Replaced
CL-42436,05/02/2024,OID-73806,Free Replaced
CL-42437,05/02/2024,OID-74117,Free Replaced
CL-42438,05/02/2024,OID-74282,Free Replaced
CL-42439,05/02/2024,OID-75227,Free Replaced
CL-42440,05/02/2024,OID-76742,Free Replaced
CL-42441,05/02/2024,OID-93419,Free Replaced
CL-42442,05/02/2024,OID-94489,Free Replaced
CL-42443,05/02/2024,OID-96618,Free Replaced
CL-42444,05/02/2024,OID-97546,Free Replaced
CL-42445,05/02/2024,OID-102984,Free Replaced
CL-42446,05/02/2024,OID-86370,Free Replaced
CL-42447,05/02/2024,OID-86999,Free Replaced
CL-42448,05/02/2024,OID-87005,Free Replaced
CL-42449,05/02/2024,OID-90409,Free Replaced
CL-42450,05/02/2024,OID-92403,Free Replaced
CL-42451,05/02/2024,OID-92561,Free Replaced
CL-42452,05/02/2024,OID-92893,Free Replaced
CL-42453,05/02/2024,OID-96885,Free Replaced
CL-42454,05/02/2024,OID-98172,Free Replaced
CL-42455,05/02/2024,OID-98766,Free Replaced
CL-42456,05/02/2024,OID-100486,Free Replaced
CL-42457,05/02/2024,OID-102316,Free Replaced
CL-42458,05/02/2024,OID-103223,Free Replaced
CL-42459,05/02/2024,OID-112769,Free Replaced
CL-42460,05/02/2024,OID-112771,Free Replaced
CL-42461,05/02/2024,OID-116286,Free Replaced
CL-42462,05/02/2024,OID-120594,Free Replaced
CL-42463,05/02/2024,OID-121604,Free Replaced
CL-42464,05/02/2024,OID-126203,Free Replaced
CL-42465,05/02/2024,OID-126687,Free Replaced
CL-42466,05/02/2024,OID-113975,Free Replaced
CL-42467,05/02/2024,OID-115231,Free Replaced
CL-42468,05/02/2024,OID-116948,Free Replaced
CL-42469,05/02/2024,OID-116955,Free Replaced
CL-42470,05/02/2024,OID-118621,Free Replaced
CL-42471,05/02/2024,OID-119233,Free Replaced
CL-42472,05/02/2024,OID-120009,Free Replaced
CL-42473,05/02/2024,OID-363417,Free Replaced
CL-42474,05/02/2024,OID-363469,Free Replaced
CL-42475,05/02/2024,OID-363494,Free Replaced
CL-42476,05/02/2024,OID-363687,Free Replaced
CL-42477,05/02/2024,OID-386425,Free Replaced
CL-42478,05/02/2024,OID-386562,Free Replaced
CL-42481,17/10/2023,OID-387255,Warranty Void
CL-42482,03/11/2023,OID-451583,Warranty Void
CL-42483,14/08/2023,OID-514488,Warranty Void
CL-42484,06/02/2024,OID-68268,Free Replaced
CL-42485,06/02/2024,OID-70769,Free Replaced
CL-42486,06/02/2024,OID-62518,Free Replaced
CL-42487,06/02/2024,OID-66122,Free Replaced
CL-42488,06/02/2024,OID-66757,Free Replaced
CL-42489,06/02/2024,OID-66923,Free Replaced
CL-42490,06/02/2024,OID-67392,Free Replaced
CL-42491,06/02/2024,OID-69628,Free Replaced
CL-42492,06/02/2024,OID-71312,Free Replaced
CL-42493,06/02/2024,OID-73014,Free Replaced
CL-42494,06/02/2024,OID-75981,Free Replaced
CL-42495,06/02/2024,OID-76143,Free Replaced
CL-42496,06/02/2024,OID-78097,Free Replaced
CL-42497,06/02/2024,OID-85959,Free Replaced
CL-42498,06/02/2024,OID-93586,Free Replaced
CL-42499,06/02/2024,OID-94494,Free Replaced
CL-42500,06/02/2024,OID-97236,Free Replaced
CL-42501,06/02/2024,OID-86840,Free Replaced
CL-42502,06/02/2024,OID-87756,Free Replaced
CL-42503,06/02/2024,OID-89467,Free Replaced
CL-42504,06/02/2024,OID-90698,Free Replaced
CL-42505,06/02/2024,OID-91446,Free Replaced
CL-42506,06/02/2024,OID-92557,Free Replaced
CL-42507,06/02/2024,OID-92720,Free Replaced
CL-42508,06/02/2024,OID-93072,Free Replaced
CL-42509,06/02/2024,OID-94614,Free Replaced
CL-42510,06/02/2024,OID-100017,Free Replaced
CL-42511,06/02/2024,OID-101575,Free Replaced
CL-42512,06/02/2024,OID-102623,Free Replaced
CL-42513,06/02/2024,OID-123891,Free Replaced
CL-42514,06/02/2024,OID-125151,Free Replaced
CL-42515,06/02/2024,OID-131533,Free Replaced
CL-42516,06/02/2024,OID-113332,Free Replaced
CL-42517,06/02/2024,OID-114636,Free Replaced
CL-42518,06/02/2024,OID-115428,Free Replaced
CL-42519,06/02/2024,OID-116198,Free Replaced
CL-42520,06/02/2024,OID-116671,Free Replaced
CL-42521,06/02/2024,OID-118473,Free Replaced
CL-42522,06/02/2024,OID-118479,Free Replaced
CL-42523,06/02/2024,OID-118937,Free Replaced
CL-42524,06/02/2024,OID-121029,Free Replaced
CL-42525,06/02/2024,OID-122148,Free Replaced
CL-42526,06/02/2024,OID-123194,Free Replaced
CL-42527,06/02/2024,OID-124286,Free Replaced
CL-42528,06/02/2024,OID-124291,Free Replaced
CL-42529,06/02/2024,OID-124630,Free Replaced
CL-42530,06/02/2024,OID-363447,Free Replaced
CL-42531,06/02/2024,OID-363470,Free Replaced
CL-42532,06/02/2024,OID-363604,Free Replaced
CL-42533,06/02/2024,OID-363608,Free Replaced
CL-42534,06/02/2024,OID-363658,Free Replaced
CL-42536,06/02/2024,OID-374806,Free Replaced
CL-42537,06/02/2024,OID-374962,Free Replaced
CL-42538,06/02/2024,OID-386515,Free Replaced
CL-42540,05/10/2023,OID-387400,Warranty Void
CL-42541,31/10/2023,OID-451289,Warranty Void
CL-42542,01/01/2024,OID-452011,Paid Repaired
CL-42543,07/02/2024,OID-63446,Free Replaced
CL-42544,07/02/2024,OID-67009,Free Replaced
CL-42545,07/02/2024,OID-76495,Free Replaced
CL-42546,07/02/2024,OID-60681,Free Replaced
CL-42547,07/02/2024,OID-61130,Free Replaced
CL-42548,07/02/2024,OID-62353,Free Replaced
CL-42549,07/02/2024,OID-63864,Free Replaced
CL-42550,07/02/2024,OID-64570,Free Replaced
CL-42551,07/02/2024,OID-66771,Free Replaced
CL-42552,07/02/2024,OID-66909,Free Replaced
CL-42553,07/02/2024,OID-68824,Free Replaced
CL-42554,07/02/2024,OID-69332,Free Replaced
CL-42555,07/02/2024,OID-73493,Free Replaced
CL-42556,07/02/2024,OID-73509,Free Replaced
CL-42557,07/02/2024,OID-75048,Free Replaced
CL-42558,07/02/2024,OID-75375,Free Replaced
CL-42559,07/02/2024,OID-77964,Free Replaced
CL-42560,07/02/2024,OID-91515,Free Replaced
CL-42561,07/02/2024,OID-92481,Free Replaced
CL-42562,07/02/2024,OID-103153,Free Replaced
CL-42563,07/02/2024,OID-86066,Free Replaced
CL-42564,07/02/2024,OID-87465,Free Replaced
CL-42565,07/02/2024,OID-89483,Free Replaced
CL-42566,07/02/2024,OID-91302,Free Replaced
CL-42567,07/02/2024,OID-91940,Free Replaced
CL-42568,07/02/2024,OID-92406,Free Replaced
CL-42569,07/02/2024,OID-92723,Free Replaced
CL-42570,07/02/2024,OID-94151,Free Replaced
CL-42571,07/02/2024,OID-95644,Free Replaced
CL-42572,07/02/2024,OID-96876,Free Replaced
CL-42573,07/02/2024,OID-98346,Free Replaced
CL-42574,07/02/2024,OID-98489,Free Replaced
CL-42575,07/02/2024,OID-103226,Free Replaced
CL-42576,07/02/2024,OID-116576,Free Replaced
CL-42577,07/02/2024,OID-120107,Free Replaced
CL-42578,07/02/2024,OID-124501,Free Replaced
CL-42579,07/02/2024,OID-124502,Free Replaced
CL-42580,07/02/2024,OID-128438,Free Replaced
CL-42581,07/02/2024,OID-113823,Free Replaced
CL-42582,07/02/2024,OID-114635,Free Replaced
CL-42583,07/02/2024,OID-116203,Free Replaced
CL-42584,07/02/2024,OID-119227,Free Replaced
CL-42585,07/02/2024,OID-124135,Free Replaced
CL-42587,07/02/2024,OID-374866,Free Replaced
CL-42588,07/02/2024,OID-374927,Free Replaced
CL-42589,07/02/2024,OID-374963,Free Replaced
CL-42591,08/08/2023,OID-387071,Warranty Void
CL-42592,02/01/2024,OID-387480,Paid Repaired
CL-42593,08/02/2024,OID-60315,Free Replaced
CL-42594,08/02/2024,OID-65669,Free Replaced
CL-42595,08/02/2024,OID-67895,Free Replaced
CL-42596,08/02/2024,OID-71036,Free Replaced
CL-42597,08/02/2024,OID-71633,Free Replaced
CL-42598,08/02/2024,OID-73474,Free Replaced
CL-42599,08/02/2024,OID-74108,Free Replaced
CL-42600,08/02/2024,OID-75066,Free Replaced
CL-42601,08/02/2024,OID-76290,Free Replaced
CL-42602,08/02/2024,OID-76744,Free Replaced
CL-42603,08/02/2024,OID-76909,Free Replaced
CL-42604,08/02/2024,OID-88617,Free Replaced
CL-42605,08/02/2024,OID-90317,Free Replaced
CL-42606,08/02/2024,OID-91205,Free Replaced
CL-42607,08/02/2024,OID-103154,Free Replaced
CL-42608,08/02/2024,OID-88407,Free Replaced
CL-42609,08/02/2024,OID-90416,Free Replaced
CL-42610,08/02/2024,OID-90854,Free Replaced
CL-42611,08/02/2024,OID-90998,Free Replaced
CL-42612,08/02/2024,OID-91932,Free Replaced
CL-42613,08/02/2024,OID-92716,Free Replaced
CL-42614,08/02/2024,OID-95317,Free Replaced
CL-42615,08/02/2024,OID-97316,Free Replaced
CL-42616,08/02/2024,OID-97992,Free Replaced
CL-42617,08/02/2024,OID-100345,Free Replaced
CL-42618,08/02/2024,OID-100953,Free Replaced
CL-42619,08/02/2024,OID-101255,Free Replaced
CL-42620,08/02/2024,OID-123272,Free Replaced
CL-42621,08/02/2024,OID-126704,Free Replaced
CL-42622,08/02/2024,OID-113521,Free Replaced
CL-42623,08/02/2024,OID-114469,Free Replaced
CL-42624,08/02/2024,OID-117690,Free Replaced
CL-42625,08/02/2024,OID-118001,Free Replaced
CL-42626,08/02/2024,OID-118932,Free Replaced
CL-42627,08/02/2024,OID-119079,Free Replaced
CL-42628,08/02/2024,OID-120877,Free Replaced
CL-42629,08/02/2024,OID-121850,Free Replaced
CL-42630,08/02/2024,OID-123192,Free Replaced
CL-42631,08/02/2024,OID-124433,Free Replaced
CL-42632,08/02/2024,OID-125234,Free Replaced
CL-42633,08/02/2024,OID-363420,Free Replaced
CL-42634,08/02/2024,OID-363538,Free Replaced
CL-42635,08/02/2024,OID-363588,Free Replaced
CL-42637,08/02/2024,OID-374934,Free Replaced
CL-42638,08/02/2024,OID-386392,Free Replaced
CL-42639,08/02/2024,OID-386398,Free Replaced
CL-42640,08/02/2024,OID-386468,Free Replaced
CL-42641,19/08/2023,OID-387488,Warranty Void
CL-42642,09/02/2024,OID-63291,Free Replaced
CL-42643,09/02/2024,OID-64179,Free Replaced
CL-42644,09/02/2024,OID-64456,Free Replaced
CL-42645,09/02/2024,OID-68580,Free Replaced
CL-42646,09/02/2024,OID-74346,Free Replaced
CL-42647,09/02/2024,OID-75425,Free Replaced
CL-42648,09/02/2024,OID-61727,Free Replaced
CL-42649,09/02/2024,OID-61901,Free Replaced
CL-42650,09/02/2024,OID-63098,Free Replaced
CL-42651,09/02/2024,OID-64269,Free Replaced
CL-42652,09/02/2024,OID-65822,Free Replaced
CL-42653,09/02/2024,OID-71163,Free Replaced
CL-42654,09/02/2024,OID-71322,Free Replaced
CL-42655,09/02/2024,OID-71636,Free Replaced
CL-42656,09/02/2024,OID-72576,Free Replaced
CL-42657,09/02/2024,OID-73491,Free Replaced
CL-42658,09/02/2024,OID-89833,Free Replaced
CL-42659,09/02/2024,OID-91980,Free Replaced
CL-42660,09/02/2024,OID-101325,Free Replaced
CL-42661,09/02/2024,OID-104649,Free Replaced
CL-42662,09/02/2024,OID-87464,Free Replaced
CL-42663,09/02/2024,OID-88568,Free Replaced
CL-42664,09/02/2024,OID-91614,Free Replaced
CL-42665,09/02/2024,OID-93504,Free Replaced
CL-42666,09/02/2024,OID-94892,Free Replaced
CL-42667,09/02/2024,OID-96717,Free Replaced
CL-42668,09/02/2024,OID-98479,Free Replaced
CL-42669,09/02/2024,OID-99401,Free Replaced
CL-42670,09/02/2024,OID-100359,Free Replaced
CL-42671,09/02/2024,OID-102028,Free Replaced
CL-42672,09/02/2024,OID-102466,Free Replaced
CL-42673,09/02/2024,OID-103685,Free Replaced
CL-42674,09/02/2024,OID-103690,Free Replaced
CL-42675,09/02/2024,OID-103988,Free Replaced
CL-42676,09/02/2024,OID-112449,Free Replaced
CL-42677,09/02/2024,OID-113723,Free Replaced
CL-42678,09/02/2024,OID-121905,Free Replaced
CL-42679,09/02/2024,OID-130112,Free Replaced
CL-42680,09/02/2024,OID-113024,Free Replaced
CL-42681,09/02/2024,OID-115081,Free Replaced
CL-42682,09/02/2024,OID-118939,Free Replaced
CL-42683,09/02/2024,OID-119231,Free Replaced
CL-42684,09/02/2024,OID-119236,Free Replaced
CL-42685,09/02/2024,OID-119545,Free Replaced
CL-42686,09/02/2024,OID-120202,Free Replaced
CL-42687,09/02/2024,OID-120385,Free Replaced
CL-42688,09/02/2024,OID-122580,Free Replaced
CL-42689,09/02/2024,OID-374900,Free Replaced
CL-42690,09/02/2024,OID-374901,Free Replaced
CL-42691,09/02/2024,OID-375072,Free Replaced
CL-42692,09/02/2024,OID-386274,Free Replaced
CL-42693,09/02/2024,OID-386376,Free Replaced
CL-42694,09/02/2024,OID-386414,Free Replaced
CL-42695,08/12/2023,OID-387188,Warranty Void
CL-42696,27/02/2024,OID-387208,Paid Repaired
CL-42697,07/01/2024,OID-387232,Paid Repaired
CL-42698,10/02/2024,OID-61212,Free Replaced
CL-42699,10/02/2024,OID-62584,Free Replaced
CL-42700,10/02/2024,OID-67327,Free Replaced
CL-42701,10/02/2024,OID-71372,Free Replaced
CL-42702,10/02/2024,OID-72776,Free Replaced
CL-42703,10/02/2024,OID-75426,Free Replaced
CL-42704,10/02/2024,OID-76822,Free Replaced
CL-42705,10/02/2024,OID-78328,Free Replaced
CL-42706,10/02/2024,OID-60669,Free Replaced
CL-42707,10/02/2024,OID-61576,Free Replaced
CL-42708,10/02/2024,OID-62509,Free Replaced
CL-42709,10/02/2024,OID-63685,Free Replaced
CL-42710,10/02/2024,OID-65194,Free Replaced
CL-42711,10/02/2024,OID-66291,Free Replaced
CL-42712,10/02/2024,OID-67096,Free Replaced
CL-42713,10/02/2024,OID-68350,Free Replaced
CL-42714,10/02/2024,OID-68514,Free Replaced
CL-42715,10/02/2024,OID-69007,Free Replaced
CL-42716,10/02/2024,OID-69623,Free Replaced
CL-42717,10/02/2024,OID-69945,Free Replaced
CL-42718,10/02/2024,OID-71300,Free Replaced
CL-42719,10/02/2024,OID-75062,Free Replaced
CL-42720,10/02/2024,OID-76421,Free Replaced
CL-42721,10/02/2024,OID-76577,Free Replaced
CL-42722,10/02/2024,OID-76895,Free Replaced
CL-42723,10/02/2024,OID-76903,Free Replaced
CL-42724,10/02/2024,OID-77782,Free Replaced
CL-42725,10/02/2024,OID-78094,Free Replaced
CL-42726,10/02/2024,OID-85788,Free Replaced
CL-42727,10/02/2024,OID-92781,Free Replaced
CL-42728,10/02/2024,OID-100142,Free Replaced
CL-42729,10/02/2024,OID-103126,Free Replaced
CL-42730,10/02/2024,OID-103905,Free Replaced
CL-42731,10/02/2024,OID-104487,Free Replaced
CL-42732,10/02/2024,OID-104804,Free Replaced
CL-42733,10/02/2024,OID-89463,Free Replaced
